,original,processed
124,supra fontem istum ad dextram est mons excelsus habens duo capita quorum unum mons garizim aliud ebal appellatur in monte garizim edificato altari iosue scripsit deutronomium et bendicentes stabant et maledicentes et de monte ebal respondebant ut preceptum fuit deut supra montem garizim ostenditur adhuc phanum antiquisimum jovis olimpiaci hospitale quod ad instar templi ierosolimorum edificaverat sanabalach dux regionis trans flumem genero suo manasse qui voluit eum esse summus pontifex et permansit idem templum ibi usque ad destructionem factam per romanos et vestigia eius et ruine adhuc videntur hunc montem et hoc templum creditur demostrando innuisse mulier samaritana quando dixit patres nostri in monte hoc adoraverunt,supra fontem istum ad dextram est mons excelsus habens duo capita quorum unum mons garisim aliud ebal appelatur in monte garisim edificato altari iosue scripsit deutronomium et bendicentes stabant et maledicentes et de monte ebal respondebant ut preceptum fuit deut supra montem garisim ostenditur adhuc panum antiquisimum iouis olimpiaci hospitale quod ad instar templi ierosolimorum edificauerat sanabalac dux regionis trans flumem genero suo manasse qui uoluit eum esse sumus pontifex et permansit idem templum ibi usque ad destructionem factam per romanos et uestigia eius et ruine adhuc uidentur hunc montem et hoc templum creditur demostrando innuisse mulier samaritana quando dixit patres nostri in monte hoc adorauerunt
125,ad sinistram fontis huius est opidum quoddam magnum valde sed desertum quod creditur fuisse sychem antiqua quia ruine eius magne sunt valde ex palaciis marmoreis et columpnis mirabilibus distans de fonte et mansione lacob quantum bis iacere potest arcus et amenissimo loco situm nisi quod aquis caret nec vidi alias locum tam fertilem et fecundum,ad sinistram fontis huius est opidum quoddam magnum ualde sed desertum quod creditur fuisse sicem antiqua quia ruine eius magne sunt ualde ex palaciis marmoreis et columpnis mirabilibus distans de fonte et mansione lacob quantum bis iacere potest arcus et amenissimo loco situm nisi quod aquis caret nec uidi alias locum tam fertilem et fecundum
126,distat autem de ista que nunc neapolis dicitur iactu duorum arcuum et hanc neapolim puto fuisse oppidum thebes huic fonti adiacet predium quod dedit jacob filio suo ioseph extra fratres suos et est vallis longa et fertilis et amena nimis et nescio eque magnam vallem illi similem in deliciis,distat autem de ista que nunc neapolis dicitur iactu duorum arcuum et hanc neapolim puto fuisse oppidum tebes huic fonti adiacet predium quod dedit iacob filio suo iosep extra fratres suos et est ualis longa et fertilis et amena nimis et nestio eque magnam ualem ili similem in deliciis
127,in sychem sepulta sunt ossa ioseph inde allata illuc de egypto,in sicem sepulta sunt ossa iosep inde alata iluc de egipto
128,de sychem leucis contra austrum iuxta viam euntibus iherusalem ad dextram est lepna casale pulchrum valde est tamen alia civitas in tribu iuda lepna dicta sed ista fuit effraym,de sicem leucis contra austrum iuxta uiam euntibus ierusalem ad dextram est lepna casale pulcrum ualde est tamen alia ciuitas in tribu iuda lepna dicta sed ista fuit efraim
129,de lepna leucis contra austrum est oppidum astaroth magnum satis quod fuit terminus tribus effraym contra austrum nunc dicitur byra et fuit istis diebus milicie templi iuxta latus eius australe sunt mete inter tribum effraym et benyamin,de lepna leucis contra austrum est oppidum astarot magnum satis quod fuit terminus tribus efraim contra austrum nunc dicitur bira et fuit istis diebus milicie templi iuxta latus eius australe sunt mete inter tribum efraim et beniamin
130,de astaroth contra austrum leuca est gabaa saulis ubi oppressa fuit uxor levite qui venit de bethleem pro qua fere tota tribus benyamin deleta fuit de ista fuit oriundus saul filius cis primus rex israel,de astarot contra austrum leuca est gabaa saulis ubi oppressa fuit uxor leuite qui uenit de betleem pro qua fere tota tribus beniamin deleta fuit de ista fuit oriundus saul filius cis primus rex isrel
131,de gabaa ad leucam contra austrum est rama villa in monte sita ad sinistram euntibus in ierusalem extra viam non longe de hac creditur dictum illud iere vox in rama audita est nota tamen quod plures sunt ville in terra sancta que dicuntur rama una iuxta tecuam via que itur ebron alia in tribu neptalim non longe a castro sepheth quarta est ista quinta est silo que similiter rama dicitur rama autem excelsum interpretatur et revera omnes iste ville in collibus excelsis sunt site,de gabaa ad leucam contra austrum est rama uila in monte sita ad sinistram euntibus in ierusalem extra uiam non longe de hac creditur dictum ilud iere uox in rama audita est nota tamen quod plures sunt uile in terra sancta que dicuntur rama una iuxta tecuam uia que itur ebron alia in tribu neptalim non longe a castro sepet quarta est ista quinta est silo que similiter rama dicitur rama autem excelsum interpretatur et reuera omnes iste uile in colibus excelsis sunt site
132,de rama ad leucas contra austrum est civitas illa glossa sa ierusalem de qua ad presens nichil scribo volens redire per sychem et primo civitates colligere de angulo montis effraym et resumere que dimisi,de rama ad leucas contra austrum est ciuitas ila glossa sa ierusalem de qua ad presens nicil scribo uolens redire per sicem et primo ciuitates coligere de angulo montis efraim et resumere que dimisi
133,de sychem igitur procedendo contra orientem ad iordanem primo leucis est ennom oppidum valde bonum ameno loco situm habundans omnibus bonis mundi et fuit de sorte effraym de ennom ad leucas contra orientem in descensu montis effraym leucis a iordane in campestribus est fesech casale ubi torrens karith descendit de monte in quo loco mansit helyas quando corui deferebant ei cibum mane et vespere,de sicem igitur procedendo contra orientem ad iordanem primo leucis est ennom oppidum ualde bonum ameno loco situm habundans omnibus bonis mundi et fuit de sorte efraim de ennom ad leucas contra orientem in descensu montis efraim leucis a iordane in campestribus est fesec casale ubi torrens karit descendit de monte in quo loco mansit helias quando corui deferebant ei cibum mane et uespere
134,de phesech ad sinistram leuca versus terram taphue est castrum doch in quo ptolomeus filius abobi insidiose cepit symonem machabeum in loco isto multum plane videtur terra esebon et montana moab mons abarim et phasca et nebo et descenditur hic in campestria iordanis et sunt deinceps loca plana usque in jericho et ultra per totum descensum iordanis usque ad mare salivarum,de pesec ad sinistram leuca uersus terram tapue est castrum doc in quo ptolomeus filius abobi insidiose cepit simonem macabeum in loco isto multum plane uidetur terra esebon et montana moab mons abarim et pasca et nebo et descenditur hic in campestria iordanis et sunt deinceps loca plana usque in ierico et ultra per totum descensum iordanis usque ad mare saliuarum
135,montes eciam abarim et phagor et phasca et nobo sunt directe contra locum istum ultra mare iordanis sciendum etiam quod ab ortu iordanis sub monte libano usque ad desertum pharan fere per centum miliaria et amplius ipse iordanis in utroque litore campos latos et amenos habet et postea idem campi circumdantur montibus altissimis hinc inde usque ad mare rubrum,montes etiam abarim et pagor et pasca et nobo sunt directe contra locum istum ultra mare iordanis sciendum etiam quod ab ortu iordanis sub monte libano usque ad desertum paran fere per centum miliaria et amplius ipse iordanis in utroque litore campos latos et amenos habet et postea idem campi circumdantur montibus altissimis hinc inde usque ad mare rubrum
136,de phesech fere contra austrum sed tamen declinando parum ad orientem ad leucas est locus galgale ubi longo tempore castra metati sunt filii israel transito iordane et fuerunt ibidem quidam ex eis circumcisi,de pesec fere contra austrum sed tamen declinando parum ad orientem ad leucas est locus galgale ubi longo tempore castra metati sunt filii isrel transito iordane et fuerunt ibidem quidam ex eis circumcisi
137,de galgalis ad dimidiam leucam eundo in iericho ad dextram iuxta viam est mons quarentena dictus ubi dominus diebus et noctibus ieiunavit altus nimis et difficilis ad ascendendum sed temptatus in alio monte qui per leucas distat ab isto supra in deserto a latere bethel et hay australi,de galgalis ad dimidiam leucam eundo in ierico ad dextram iuxta uiam est mons quarentena dictus ubi dominus diebus et noctibus ieiunauit altus nimis et dificilis ad ascendendum sed temptatus in alio monte qui per leucas distat ab isto supra in deserto a latere betel et hai australi
138,subter quarentenam fere quantum bis iacere potest arcus oritur fons helysey et effluit cuius aquas sanavit heliseus quia amare erant et steriles hic fluit iuxta locum galgale a parte australi et impellit ibidem magna molendina et postea divisus in rivos plures rigat calamellas et ortos et iardinos iuxta jericho et infra et fluit in iordanem,subter quarentenam fere quantum bis iacere potest arcus oritur fons helisei et efluit cuius aquas sanauit heliseus quia amare erant et steriles hic fluit iuxta locum galgale a parte australi et impelit ibidem magna molendina et postea diuisus in riuos plures rigat calamelas et ortos et iardinos iuxta ierico et infra et fluit in iordanem
139,iuxta galgala ad dimidiam leucam contra austrum est vallis achor sub monte ubi lapidatus fuit pro furto anathematis,iuxta galgala ad dimidiam leucam contra austrum est ualis acor sub monte ubi lapidatus fuit pro furto anatematis
140,de galgalis contra orientem leuca jericho civitas sita est quondam gloriosa nunc vix habet domos et sunt ibi vix vestigia vilis ville et omnia monumenta sacrorum locorum in ea penitus sunt deleta,de galgalis contra orientem leuca ierico ciuitas sita est quondam gloriosa nunc uix habet domos et sunt ibi uix uestigia uilis uile et omnia monumenta sacrorum locorum in ea penitus sunt deleta
141,de iericho leuce sunt ad iordanem ubi est capella in honore sancti iohannis baptiste facta ubi creditur dominus baptizatus credunt tamen quidam iuxta salim hoc factum esse sed ecclesie solempnitas contradicit,de ierico leuce sunt ad iordanem ubi est capela in honore sancti iohannis baptiste facta ubi creditur dominus baptisatus credunt tamen quidam iuxta salim hoc factum esse sed ecclesie solempnitas contradicit
142,quod facta sunt in lericho satis sunt nota et ideo non scribo ea campus sive planicies iericho extenditur in longum per stadia in latum per in hoc campo merabolani crescunt et cyprum nascitur et zucara multa nimis de iericho leucis iuxta mare mortuum est bethagla ubi filii israel planxerunt patrem suum jacob mortuum quando eum tulerant distat autem leuca de iordane et habitant ibi monanchi greci,quod facta sunt in lerico satis sunt nota et ideo non scribo ea campus siue planicies ierico extenditur in longum per stadia in latum per in hoc campo merabolani crescunt et ciprum nascitur et sucara multa nimis de ierico leucis iuxta mare mortuum est betagla ubi filii isrel planxerunt patrem suum iacob mortuum quando eum tulerant distat autem leuca de iordane et habitant ibi monanci greci
